,Review,label
1532,"قوات الأمن المصرية تقوم بضبط ""لاب توب"" يحوي أغاني مسيئة لـ""السيسي"" هذه ليست نكتةهذه حادثة حقيقية في مصر بعد …",0
1533,امل محمود فى ذمة اللهرحلة عطاء ومقاومة باسلة ستبقى فخرا لجيلنااالهم اجزها خيرا عنا وبواسع رحمتك ادخلها واسع جنتك,1
1534,"ﻷنك انت كل حياتي مهما بالدنيا يصير ♡ #كلمة_حلوة""",1
1535,أدين بكل قوة العنف بكافة أشكاله وصوره ضد كل إنسان أيا كانت عقيدته أو انتماؤه قوتنا هي الحق وسلميتنا هي السبيل,0
1536,"الشتا اللي فات ""فيلم عظيم"" برافو",1
1537,"يوسف الحسيني يفضح كذب قناة الجزيرة ويكشف تمثيل الاخوان """,0
1538,"بعد قراءة مادة 219 الصوفيين يعملوا إيه كده؟ ليه نقفلها ع ""السنة والجماعة""؟ ولا دي تمهيد للحرب مع الشيعة؟ دستور مريب ليس للمصريين",0
1539,المطرب الوقح بيشتمنا ويغنى: لما امريكا تؤمر يردوا يقولوا امين واحنا بنقولو لما وقح يغنى لامثاله يقولو: امين,0
1540,اشعر بالألم الشديد و نحن نعيش فوضى لا أخلاقية و انحطاط في المبادئ و القيم و صدمة ممن كنا نعتقد أنهم بصدق علماء و دعاة,0
1541,"صاحب قناة الفراعين للمصري اليوم: ""أنا ملك التوك شو"" خبر صحيح و وصف دقيق طيب الله أوقاتكم",1
1542,لا لازدواجية المعايير عند نبذ العنف، لا لتبرير العنف بالسياسة أو أهدافها أو اختلافاتها، لا للإقتتال الأهلي عبر دوائر العنف والعنف المضاد,0
1543,""": يضاف اليهم البرادعى ضمير الثورة"" طبعا",1
1544,اى والله :) #اسلوب_حياة,1
1545,3 غير صحيح! التوقيع لخالد كان لتمكينه وهو الشاب الوحيد والأكثر جراءة في الدفاع عن المدنية من دخول السباق الرئاسي,1
1546,عودة لسجون مبارك,0
1547,ياخى الفجيكات دول يتحبوا من غير مقدمات كده :) #نوبة,1
1548,وحرامية بلدنا طلقاء يحكموا بلدنا النزيه#باسم_عودة فك الله اسرك انت وكل احرار بلدنا,0
1549,أحضر المؤتمر العام للمصريين الأحرار فخور و سعيد و شعلة الأمل,1
1550,اللهم بلغنا رمضاااااااااان #نفسي يرجع بقا,1
1551,و انت مالك,0
1552,#اعرفوهم #انقلاب_مصر #يسقط_حكم_العسكر #الداخلية_بلطجية #الحرية لمحمد شعبان عبدالقوي 18سنة طالب بكلية العلوم #المنوفية,0
1553,قبل كده وبعدما قفلوا النت في البترول كنا نرسل اللنك لسيرفرات برة وهم الله يجزاهم خير يرسلوا الصفحة، ونستمر على كده #تخيل,0
1554,المبادرة جميلة كلفتة من العمل المجتمعي لكن ماذا بعد؟هل سننزل للقبض على المجرمين لان #الشرطة متخاذلة,0
1555,اللهم امطر على قبر #محمد حسين جمعه وعلى قبور جميع موتانا وموتى المسلمين من سحائب رحمتك يارب اللهم اغسلهم بالماء والثلج والبرد,1
1556,_ يااااااه يا مالك بترد على حالة مر عليها 31 يوم؟! :) حالة الانقسام التي شهدتها القوى الديموقراطية هي التي أدت لذلك,0
1557,تطهير الداخلية الآن وفورا,0
1558,في مذيعة بتزغرت على الهوا #الام_المثالية,0
1559,الحمد لله والله أكبر التحية للشعب المصرى العظيم القائد والمعلم دائما وأبدا التحية للقوات المسلحة النصر للثورة والمجد للشهداء,1
1560,انا مستعد للقيام بأي دور لخدمة الوطن حفاظا على التضحية التى قدمها الشهداء وحماية لمطالب الثورة,1
1561,إتفرج ياسلام صلاح جاهين ومحمود السعدني في بروجرام واحدرحم الله الجميع وجزاهم عنا وعن مصر خير الجزاء,1
1562,اشارككم قلقكم من حالة الاستقطاب السائدة في الحياة السياسية الآن وقد طالبت بعودة التوافق الوطني بين كل التيارات,0
1563,9سبتمبر عيد الفلاح الذى ظلمته السلطة واهملته المعارضة نحتاج لاصلاح زراعى جديد و نقابة مستقلة للفلاحين لا تغيير بدون الجماهير وفى قلبها الفلاحين,0
1564,"أياكس يسعى لخطف الموهبة المغربية الأصل ""مستور ""من معقل ميلان #ميلان #اياكس",0
1565,إِيّاكَ نَعبُدُ وَإِيّاكَ نَستَعينُ,1
1566,د عبد المنعم أبو الفتوح: أبعث بتهنئتى وتحياتي الى شباب الثورة الذي مازال يدافع من أجل استمرار مسيرة الثورة,1
1567,ما يتحدث عنه المجلس العسكري من تفعيل لحالة الطوارئ مرفوض شكلا وموضوعا,0
1568,هل الحروب الصليبية التى ارتكبت ابشع الجرائم باسم المسيحية تجعلنا نعادى كل المسيحيين في العالم أنا اعادى الأفعال السيئة ولا أعادى الديانات,0
1569,لن تحقق الثورة أهدافها بصفقات مع القتلة,0
1570,سيدي الفاضل اعلم جيدا ان #دحلان_عميل و #ضاحي_خلفان إنما هم كلاب ضالة أطلقها أسيادهم,0
1571,إعلان الدم الدستورى بمجرد أن انتهت قوات الجيش والشرطة من مذبحة الحرس الجمهورى,0
1572,"هل تعرف معنى اسم الله الصمد ؟ ""الصمد"" الذى يُقصد إليه فى قضاء الحوائج ""الصمد"" لا يحتاج إلى أحد و يحتاجه كلُ أحد",1
1573,حبيتلكن حب من غير حنان وصحبتلكن صحبة من مالهاش أمان رحت لحكيم واكتر ولقيت بلوتى ان اللى جوه القلب مش ع اللسان ًعجبى #صلاح_جاهين,1
1574,القائمة الأولى للخونة الذين خدعوني بتعريف كلمة مبقوق :),0
1575,الثورة مكملة #ثورة_25_يناير #باسم_رئيسا_لمصر #انتخبوا_العرص,0
1576,#إبراهيم_محلب هايدخل التاريخ وهايحل مشكلة سد النهضة وإبقو إفتكرو إن مدرستى#دى_لاسال قدمت هدية لمصر من أحد خريجيها الناجحين,1
1577,"و #السيسي حارب #الارهاب عشان كده بتحصل تفجيرات , حسبنا الله ونعم الوكيل",0
1578,هي #سما_المصري تتحسب مع البني ادمين ولا ايه النظام ؟ -_- #ارف,0
1579,"سامي الجابر يتحمل كل شيء لأنه اعطي الصلاحية كاملة،مين يختار اللعيبة والتشكيلة ومين يضع التكتيك ""اذا كان فيه تكتيك",0
1580,كيزاد أفضل منصة لتأسيس الأعمال في المنطقة  #الإمارات #بالعربي,1
1581,عبدالناصر الخائن الاكبر #الاخوان_المسلمون,0
1582,ﺍﻟﺠﻴﻮﺵ ﺍﻟﻌﺮﺑﻴﺔ ﺃﻛﺬﻭﺑﺔ ﻛﺒﻴﺮﺓ ﻓﻘﺪ ﻛﺎﻧﺖ ﺃﻭﻝ ﺣﺮﺏ ﺧﺎﺿﻬﺎ ﺍﻟﺠﻨﺮﺍﻝ العسكري الكبير عبدالفتاح ﺍﻟﺴﻴﺴﻲ ﻓﻲ ﺣﻴﺎﺗﻪ ﻫﻲ ﺣﺮﺏ ﺭﺍﺑﻌﺔ ﺍﻟﻌﺪوية,0
1583,اسألوا #البرادعي عما فعله في #العراق #البرادعى_طلع_جاسوس #باسم_طلع_حرامي #تخابر,0
1584,عظيم نجاح أجهزة الدولة وبالتعاون مع أهل سيناء في إطلاق سراح الجنود المختطفين دون إراقة للدماء، هذه إدارة أزمة ناجحة ينبغي الإشادة بها,1
1585,''وما النصر اﻻ من عند الله'',1
1586,#الاخوان_جماعة_ارهابية يجب التضييق على اخوان الخليج فهم اذناب للتنظيم الدولي للاخوان ولا يقلون خطوره عن اخوان مصر,0
1587,أجور العمال في شركات الأسمنت أقل من تكلفة ورق شكائر الأسمنت #أوقفوا_الفحم,0
1588,"""واضح ان الترمادول ملا البلد: #الببلاوي: تولِّى #السيسي رئاسة مصر معناه انتهاء الحكم العسكري """,0
1589,ما هي صفة مكتب الارشاد ليجتمع لبحث حكم المحكمة الدستورية، هو مرسي واخد بكرة مرضي؟,0
1590,أمراض السياسة حين تؤلم شخصيا,0
1591,اللهم احرسني بعينك التي لا تنام، واكْنُفْني بركنك الذي لا يُرام، لا أهْلِكُ وأنت رجائي، رب ! كم من نعمة أنعمت بها,1
